Order_ID,Order_Date,Delivery_Date,Customer_Region,Product_Category,Vendor_Name,Courier,Delivery_Status,Delay_Days,Total_Delivery_Days
313,2024-03-04,2024-03-17,West,Toys,Vendor_C,Bluedart,Delayed,10,13
314,2024-03-02,2024-03-07,North,Furniture,Vendor_D,DHL,Delayed,2,5
315,2024-06-16,2024-06-20,South,Appliances,Vendor_C,DHL,Delayed,1,4
316,2024-02-04,2024-02-08,South,Electronics,Vendor_B,Bluedart,Delayed,1,4
317,2024-01-04,2024-01-12,East,Toys,Vendor_A,Bluedart,Delayed,5,8
318,2024-01-18,2024-01-21,West,Toys,Vendor_D,Bluedart,Delivered,0,3
319,2024-03-11,2024-03-16,North,Electronics,Vendor_B,FedEx,Delayed,2,5
320,2024-02-14,2024-02-17,North,Toys,Vendor_D,Bluedart,Delivered,0,3
321,2024-06-28,2024-07-03,North,Electronics,Vendor_C,FedEx,Delayed,2,5
322,2024-03-10,2024-03-20,Central,Appliances,Vendor_D,Bluedart,Delayed,7,10
323,2024-05-15,2024-05-20,South,Electronics,Vendor_C,Bluedart,Delayed,2,5
324,2024-06-15,2024-06-20,South,Electronics,Vendor_C,DHL,Delayed,2,5
325,2024-05-22,2024-05-26,South,Appliances,Vendor_D,Delhivery,Delayed,1,4
326,2024-05-11,2024-05-14,West,Electronics,Vendor_B,Bluedart,Delivered,0,3
327,2024-04-11,2024-04-15,North,Furniture,Vendor_D,Bluedart,Delayed,1,4
328,2024-04-25,2024-04-30,East,Furniture,Vendor_A,DHL,Delayed,2,5
329,2024-06-12,2024-06-16,North,Electronics,Vendor_D,DHL,Delayed,1,4
330,2024-02-13,2024-02-26,East,Electronics,Vendor_C,DHL,Delayed,10,13
331,2024-05-08,2024-05-12,South,Toys,Vendor_B,Delhivery,Delayed,1,4
332,2024-06-20,2024-06-26,West,Appliances,Vendor_D,Bluedart,Delayed,3,6
333,2024-02-22,2024-02-25,Central,Toys,Vendor_C,FedEx,Delivered,0,3
334,2024-05-04,2024-05-07,Central,Appliances,Vendor_B,Bluedart,Delivered,0,3
335,2024-02-11,2024-02-24,West,Electronics,Vendor_B,Delhivery,Delayed,10,13
336,2024-01-17,2024-01-27,North,Toys,Vendor_B,Delhivery,Delayed,7,10
337,2024-04-19,2024-04-22,Central,Toys,Vendor_C,FedEx,Delivered,0,3
338,2024-04-09,2024-04-12,South,Appliances,Vendor_A,FedEx,Delivered,0,3
339,2024-04-12,2024-04-15,Central,Electronics,Vendor_A,Delhivery,Delivered,0,3
340,2024-01-10,2024-01-18,South,Clothing,Vendor_D,DHL,Delayed,5,8
341,2024-04-15,2024-04-23,West,Electronics,Vendor_B,DHL,Delayed,5,8
342,2024-01-06,2024-01-19,West,Appliances,Vendor_B,Bluedart,Delayed,10,13
343,2024-01-25,2024-01-28,East,Toys,Vendor_D,Delhivery,Delivered,0,3
344,2024-02-08,2024-02-18,East,Clothing,Vendor_C,Bluedart,Delayed,7,10
345,2024-06-25,2024-06-28,North,Toys,Vendor_A,Bluedart,Delivered,0,3
346,2024-02-03,2024-02-06,Central,Electronics,Vendor_D,FedEx,Delivered,0,3
347,2024-02-24,2024-02-27,West,Toys,Vendor_B,Bluedart,Delivered,0,3
348,2024-01-05,2024-01-18,East,Clothing,Vendor_C,DHL,Delayed,10,13
349,2024-02-10,2024-02-13,Central,Clothing,Vendor_D,DHL,Delivered,0,3
350,2024-03-02,2024-03-15,Central,Clothing,Vendor_D,Delhivery,Delayed,10,13
351,2024-01-12,2024-01-20,Central,Furniture,Vendor_D,Delhivery,Delayed,5,8
352,2024-02-10,2024-02-18,South,Appliances,Vendor_D,Bluedart,Delayed,5,8
353,2024-02-10,2024-02-13,West,Electronics,Vendor_D,Delhivery,Delivered,0,3
354,2024-05-17,2024-05-20,West,Clothing,Vendor_C,Bluedart,Delivered,0,3
355,2024-03-21,2024-03-24,West,Furniture,Vendor_A,Bluedart,Delivered,0,3
356,2024-01-09,2024-01-17,Central,Appliances,Vendor_A,FedEx,Delayed,5,8
357,2024-02-26,2024-03-10,South,Toys,Vendor_B,DHL,Delayed,10,13
358,2024-03-01,2024-03-05,South,Electronics,Vendor_D,Bluedart,Delayed,1,4
359,2024-06-20,2024-06-24,West,Clothing,Vendor_C,DHL,Delayed,1,4
360,2024-04-15,2024-04-28,East,Furniture,Vendor_C,DHL,Delayed,10,13
361,2024-05-16,2024-05-26,North,Toys,Vendor_C,Bluedart,Delayed,7,10
362,2024-03-11,2024-03-19,North,Appliances,Vendor_B,Bluedart,Delayed,5,8
363,2024-01-09,2024-01-22,Central,Appliances,Vendor_D,DHL,Delayed,10,13
364,2024-02-07,2024-02-13,South,Toys,Vendor_B,Delhivery,Delayed,3,6
365,2024-05-21,2024-05-27,East,Toys,Vendor_D,Delhivery,Delayed,3,6
366,2024-02-24,2024-03-01,South,Clothing,Vendor_D,Bluedart,Delayed,3,6
367,2024-05-21,2024-05-24,Central,Electronics,Vendor_A,FedEx,Delivered,0,3
368,2024-01-14,2024-01-17,South,Electronics,Vendor_B,FedEx,Delivered,0,3
369,2024-02-17,2024-02-27,East,Electronics,Vendor_D,Delhivery,Delayed,7,10
370,2024-01-01,2024-01-14,Central,Toys,Vendor_A,FedEx,Delayed,10,13
371,2024-05-24,2024-05-29,Central,Furniture,Vendor_A,Delhivery,Delayed,2,5
372,2024-02-04,2024-02-07,Central,Clothing,Vendor_B,Bluedart,Delivered,0,3
373,2024-05-17,2024-05-22,East,Furniture,Vendor_D,FedEx,Delayed,2,5
374,2024-03-13,2024-03-23,Central,Clothing,Vendor_B,DHL,Delayed,7,10
375,2024-06-27,2024-06-30,North,Electronics,Vendor_D,Delhivery,Delivered,0,3
376,2024-04-18,2024-04-28,North,Electronics,Vendor_B,FedEx,Delayed,7,10
377,2024-04-28,2024-05-06,East,Appliances,Vendor_A,FedEx,Delayed,5,8
378,2024-02-07,2024-02-17,East,Electronics,Vendor_A,DHL,Delayed,7,10
379,2024-05-19,2024-05-22,South,Furniture,Vendor_A,Bluedart,Delivered,0,3
380,2024-05-05,2024-05-13,North,Furniture,Vendor_B,Bluedart,Delayed,5,8
381,2024-05-27,2024-06-04,Central,Furniture,Vendor_D,Bluedart,Delayed,5,8
382,2024-06-24,2024-06-27,Central,Furniture,Vendor_A,FedEx,Delivered,0,3
383,2024-04-08,2024-04-11,East,Appliances,Vendor_D,DHL,Delivered,0,3
384,2024-01-21,2024-01-26,West,Toys,Vendor_B,DHL,Delayed,2,5
385,2024-05-13,2024-05-21,South,Appliances,Vendor_D,FedEx,Delayed,5,8
386,2024-05-10,2024-05-14,North,Electronics,Vendor_C,Bluedart,Delayed,1,4
387,2024-04-23,2024-04-26,West,Furniture,Vendor_C,FedEx,Delivered,0,3
388,2024-01-01,2024-01-06,West,Furniture,Vendor_C,FedEx,Delayed,2,5
389,2024-02-03,2024-02-06,West,Toys,Vendor_D,FedEx,Delivered,0,3
390,2024-01-03,2024-01-09,Central,Electronics,Vendor_C,Delhivery,Delayed,3,6
391,2024-01-10,2024-01-18,West,Electronics,Vendor_B,Bluedart,Delayed,5,8
392,2024-06-13,2024-06-16,South,Furniture,Vendor_C,DHL,Delivered,0,3
393,2024-04-05,2024-04-08,South,Toys,Vendor_C,Delhivery,Delivered,0,3
394,2024-03-16,2024-03-19,East,Furniture,Vendor_B,Delhivery,Delivered,0,3
395,2024-05-20,2024-05-24,West,Electronics,Vendor_B,DHL,Delayed,1,4
396,2024-01-13,2024-01-19,Central,Toys,Vendor_C,Delhivery,Delayed,3,6
397,2024-03-14,2024-03-17,East,Furniture,Vendor_B,Delhivery,Delivered,0,3
398,2024-03-06,2024-03-14,East,Furniture,Vendor_D,Bluedart,Delayed,5,8
399,2024-03-13,2024-03-18,West,Furniture,Vendor_A,Bluedart,Delayed,2,5
400,2024-05-18,2024-05-21,Central,Electronics,Vendor_D,Bluedart,Delivered,0,3
401,2024-04-26,2024-05-01,North,Toys,Vendor_D,Bluedart,Delayed,2,5
402,2024-06-10,2024-06-14,East,Clothing,Vendor_D,Delhivery,Delayed,1,4
403,2024-01-15,2024-01-25,Central,Toys,Vendor_D,FedEx,Delayed,7,10
404,2024-03-23,2024-04-05,Central,Electronics,Vendor_A,Bluedart,Delayed,10,13
405,2024-06-22,2024-06-28,South,Appliances,Vendor_A,Delhivery,Delayed,3,6
406,2024-03-26,2024-04-03,North,Electronics,Vendor_A,DHL,Delayed,5,8
407,2024-02-17,2024-03-01,Central,Appliances,Vendor_B,Delhivery,Delayed,10,13
408,2024-03-13,2024-03-23,Central,Appliances,Vendor_B,DHL,Delayed,7,10
409,2024-01-16,2024-01-19,East,Toys,Vendor_A,FedEx,Delivered,0,3
410,2024-06-05,2024-06-11,East,Furniture,Vendor_D,Bluedart,Delayed,3,6
411,2024-05-16,2024-05-22,West,Electronics,Vendor_D,Delhivery,Delayed,3,6
412,2024-03-03,2024-03-08,North,Electronics,Vendor_A,DHL,Delayed,2,5
413,2024-06-04,2024-06-07,South,Appliances,Vendor_B,Bluedart,Delivered,0,3
414,2024-03-18,2024-03-26,West,Clothing,Vendor_D,Bluedart,Delayed,5,8
415,2024-02-21,2024-02-29,West,Electronics,Vendor_B,Delhivery,Delayed,5,8
416,2024-05-14,2024-05-22,North,Clothing,Vendor_B,DHL,Delayed,5,8
417,2024-06-26,2024-06-29,Central,Electronics,Vendor_B,DHL,Delivered,0,3
418,2024-03-07,2024-03-17,North,Furniture,Vendor_D,DHL,Delayed,7,10
419,2024-05-13,2024-05-21,Central,Electronics,Vendor_C,DHL,Delayed,5,8
420,2024-04-20,2024-04-23,East,Appliances,Vendor_A,Bluedart,Delivered,0,3
421,2024-03-04,2024-03-08,East,Electronics,Vendor_B,DHL,Delayed,1,4
422,2024-06-05,2024-06-18,West,Toys,Vendor_B,Delhivery,Delayed,10,13
423,2024-04-06,2024-04-16,Central,Clothing,Vendor_B,Delhivery,Delayed,7,10
424,2024-03-05,2024-03-08,East,Toys,Vendor_A,DHL,Delivered,0,3
425,2024-01-16,2024-01-19,South,Toys,Vendor_D,Delhivery,Delivered,0,3
426,2024-06-16,2024-06-24,West,Toys,Vendor_B,FedEx,Delayed,5,8
427,2024-05-01,2024-05-05,East,Electronics,Vendor_C,Bluedart,Delayed,1,4
428,2024-05-10,2024-05-13,West,Appliances,Vendor_D,FedEx,Delivered,0,3
429,2024-05-04,2024-05-09,Central,Furniture,Vendor_A,Delhivery,Delayed,2,5
430,2024-05-07,2024-05-15,North,Clothing,Vendor_C,FedEx,Delayed,5,8
431,2024-04-09,2024-04-15,North,Toys,Vendor_A,Bluedart,Delayed,3,6
432,2024-02-26,2024-03-03,Central,Toys,Vendor_B,Bluedart,Delayed,3,6
433,2024-02-27,2024-03-02,North,Appliances,Vendor_C,DHL,Delayed,1,4
434,2024-05-18,2024-05-21,East,Furniture,Vendor_C,DHL,Delivered,0,3
435,2024-05-22,2024-05-25,South,Toys,Vendor_A,DHL,Delivered,0,3
436,2024-06-05,2024-06-08,South,Clothing,Vendor_C,Bluedart,Delivered,0,3
437,2024-06-13,2024-06-23,South,Appliances,Vendor_C,Delhivery,Delayed,7,10
438,2024-04-15,2024-04-18,North,Toys,Vendor_C,DHL,Delivered,0,3
439,2024-04-16,2024-04-22,Central,Electronics,Vendor_A,Delhivery,Delayed,3,6
440,2024-06-22,2024-06-28,North,Appliances,Vendor_D,Bluedart,Delayed,3,6
441,2024-04-27,2024-05-01,West,Furniture,Vendor_C,DHL,Delayed,1,4
442,2024-03-18,2024-03-21,Central,Toys,Vendor_C,FedEx,Delivered,0,3
443,2024-01-04,2024-01-14,North,Electronics,Vendor_B,Delhivery,Delayed,7,10
444,2024-04-01,2024-04-09,South,Clothing,Vendor_C,Bluedart,Delayed,5,8
445,2024-03-03,2024-03-09,East,Electronics,Vendor_C,Bluedart,Delayed,3,6
446,2024-01-13,2024-01-18,South,Toys,Vendor_A,FedEx,Delayed,2,5
447,2024-01-07,2024-01-17,North,Clothing,Vendor_B,Delhivery,Delayed,7,10
448,2024-01-01,2024-01-07,North,Toys,Vendor_B,Delhivery,Delayed,3,6
449,2024-01-08,2024-01-16,North,Electronics,Vendor_A,DHL,Delayed,5,8
450,2024-03-10,2024-03-13,West,Clothing,Vendor_B,FedEx,Delivered,0,3
451,2024-05-19,2024-05-22,Central,Clothing,Vendor_D,DHL,Delivered,0,3
452,2024-06-07,2024-06-10,West,Appliances,Vendor_D,Bluedart,Delivered,0,3
453,2024-01-04,2024-01-07,North,Appliances,Vendor_D,DHL,Delivered,0,3
454,2024-04-11,2024-04-14,South,Furniture,Vendor_A,Bluedart,Delivered,0,3
455,2024-05-20,2024-05-25,North,Furniture,Vendor_B,Bluedart,Delayed,2,5
456,2024-06-13,2024-06-18,North,Clothing,Vendor_D,Delhivery,Delayed,2,5
457,2024-01-08,2024-01-18,Central,Electronics,Vendor_A,DHL,Delayed,7,10
458,2024-03-05,2024-03-13,Central,Toys,Vendor_C,Bluedart,Delayed,5,8
459,2024-04-25,2024-04-28,North,Appliances,Vendor_A,FedEx,Delivered,0,3
460,2024-03-07,2024-03-10,North,Toys,Vendor_C,Delhivery,Delivered,0,3
461,2024-04-23,2024-05-01,North,Appliances,Vendor_B,DHL,Delayed,5,8
462,2024-01-10,2024-01-13,Central,Clothing,Vendor_B,DHL,Delivered,0,3
463,2024-04-19,2024-04-22,East,Toys,Vendor_B,FedEx,Delivered,0,3
464,2024-02-03,2024-02-11,North,Toys,Vendor_A,DHL,Delayed,5,8
465,2024-06-24,2024-06-27,North,Electronics,Vendor_B,FedEx,Delivered,0,3
466,2024-02-16,2024-02-22,Central,Appliances,Vendor_C,Bluedart,Delayed,3,6
467,2024-03-05,2024-03-10,North,Electronics,Vendor_C,Delhivery,Delayed,2,5
468,2024-03-17,2024-03-20,East,Appliances,Vendor_A,Delhivery,Delivered,0,3
469,2024-04-17,2024-04-23,North,Toys,Vendor_B,DHL,Delayed,3,6
470,2024-02-09,2024-02-12,Central,Electronics,Vendor_B,FedEx,Delivered,0,3
471,2024-01-28,2024-01-31,South,Electronics,Vendor_D,DHL,Delivered,0,3
472,2024-04-05,2024-04-08,North,Appliances,Vendor_D,Bluedart,Delivered,0,3
473,2024-03-08,2024-03-16,East,Furniture,Vendor_A,DHL,Delayed,5,8
474,2024-01-17,2024-01-20,South,Clothing,Vendor_A,Delhivery,Delivered,0,3
475,2024-01-15,2024-01-20,East,Furniture,Vendor_A,Delhivery,Delayed,2,5
476,2024-01-12,2024-01-16,East,Appliances,Vendor_C,Bluedart,Delayed,1,4
477,2024-04-12,2024-04-22,South,Appliances,Vendor_B,Bluedart,Delayed,7,10
478,2024-01-14,2024-01-17,South,Appliances,Vendor_C,FedEx,Delivered,0,3
479,2024-03-01,2024-03-09,East,Electronics,Vendor_B,Bluedart,Delayed,5,8
480,2024-04-16,2024-04-19,South,Furniture,Vendor_A,FedEx,Delivered,0,3
481,2024-02-28,2024-03-12,West,Furniture,Vendor_D,FedEx,Delayed,10,13
482,2024-05-04,2024-05-17,South,Toys,Vendor_A,FedEx,Delayed,10,13
483,2024-04-22,2024-04-25,South,Furniture,Vendor_C,DHL,Delivered,0,3
484,2024-04-23,2024-04-29,East,Toys,Vendor_C,Bluedart,Delayed,3,6
485,2024-01-07,2024-01-10,Central,Electronics,Vendor_B,FedEx,Delivered,0,3
486,2024-02-15,2024-02-25,East,Toys,Vendor_A,DHL,Delayed,7,10
487,2024-02-15,2024-02-20,West,Furniture,Vendor_A,FedEx,Delayed,2,5
488,2024-02-26,2024-03-02,Central,Electronics,Vendor_B,DHL,Delayed,2,5
489,2024-02-03,2024-02-07,East,Toys,Vendor_A,DHL,Delayed,1,4
490,2024-03-27,2024-03-30,North,Toys,Vendor_D,Bluedart,Delivered,0,3
491,2024-01-15,2024-01-18,South,Electronics,Vendor_A,FedEx,Delivered,0,3
492,2024-02-05,2024-02-09,West,Furniture,Vendor_A,DHL,Delayed,1,4
493,2024-01-01,2024-01-04,South,Toys,Vendor_B,FedEx,Delivered,0,3
494,2024-03-04,2024-03-07,West,Electronics,Vendor_B,Delhivery,Delivered,0,3
495,2024-06-13,2024-06-23,North,Toys,Vendor_D,Bluedart,Delayed,7,10
496,2024-03-07,2024-03-10,East,Furniture,Vendor_D,Bluedart,Delivered,0,3
497,2024-01-20,2024-01-24,East,Toys,Vendor_D,Delhivery,Delayed,1,4
498,2024-01-03,2024-01-08,West,Clothing,Vendor_D,Bluedart,Delayed,2,5
499,2024-06-26,2024-07-09,South,Appliances,Vendor_A,Delhivery,Delayed,10,13
500,2024-06-12,2024-06-22,Central,Toys,Vendor_C,DHL,Delayed,7,10
501,2024-04-09,2024-04-12,North,Furniture,Vendor_B,FedEx,Delivered,0,3
502,2024-03-02,2024-03-12,Central,Furniture,Vendor_B,Bluedart,Delayed,7,10
503,2024-01-08,2024-01-12,East,Appliances,Vendor_A,Bluedart,Delayed,1,4
504,2024-05-28,2024-06-05,East,Clothing,Vendor_B,Bluedart,Delayed,5,8
505,2024-05-11,2024-05-17,Central,Electronics,Vendor_C,Bluedart,Delayed,3,6
506,2024-05-07,2024-05-17,Central,Furniture,Vendor_B,Delhivery,Delayed,7,10
507,2024-01-03,2024-01-06,South,Appliances,Vendor_B,FedEx,Delivered,0,3
508,2024-05-16,2024-05-19,East,Appliances,Vendor_B,Bluedart,Delivered,0,3
509,2024-03-23,2024-03-26,East,Electronics,Vendor_A,Bluedart,Delivered,0,3
510,2024-05-23,2024-05-26,North,Appliances,Vendor_C,FedEx,Delivered,0,3
511,2024-03-23,2024-03-31,Central,Electronics,Vendor_C,DHL,Delayed,5,8
512,2024-03-05,2024-03-08,West,Toys,Vendor_C,Bluedart,Delivered,0,3
513,2024-06-18,2024-06-24,South,Appliances,Vendor_B,Delhivery,Delayed,3,6
514,2024-03-24,2024-03-29,South,Clothing,Vendor_A,Delhivery,Delayed,2,5
515,2024-05-02,2024-05-05,Central,Furniture,Vendor_B,FedEx,Delivered,0,3
516,2024-04-05,2024-04-11,North,Clothing,Vendor_C,DHL,Delayed,3,6
517,2024-02-21,2024-02-24,East,Toys,Vendor_A,DHL,Delivered,0,3
518,2024-02-08,2024-02-11,East,Furniture,Vendor_A,FedEx,Delivered,0,3
519,2024-01-13,2024-01-23,West,Clothing,Vendor_D,Delhivery,Delayed,7,10
520,2024-04-12,2024-04-25,West,Electronics,Vendor_D,Bluedart,Delayed,10,13
521,2024-02-15,2024-02-18,North,Furniture,Vendor_A,DHL,Delivered,0,3
522,2024-03-04,2024-03-07,East,Clothing,Vendor_D,Bluedart,Delivered,0,3
523,2024-06-03,2024-06-16,North,Furniture,Vendor_D,FedEx,Delayed,10,13
524,2024-04-21,2024-04-24,Central,Toys,Vendor_B,FedEx,Delivered,0,3
525,2024-01-11,2024-01-15,South,Toys,Vendor_C,DHL,Delayed,1,4
526,2024-03-08,2024-03-11,North,Toys,Vendor_D,Bluedart,Delivered,0,3
527,2024-01-12,2024-01-15,West,Electronics,Vendor_C,Delhivery,Delivered,0,3
528,2024-02-04,2024-02-07,South,Clothing,Vendor_C,FedEx,Delivered,0,3
529,2024-04-28,2024-05-01,East,Toys,Vendor_D,Delhivery,Delivered,0,3
530,2024-06-09,2024-06-12,Central,Toys,Vendor_B,DHL,Delivered,0,3
531,2024-04-12,2024-04-15,West,Electronics,Vendor_C,Delhivery,Delivered,0,3
532,2024-04-09,2024-04-13,East,Appliances,Vendor_A,Bluedart,Delayed,1,4
533,2024-06-22,2024-06-25,North,Furniture,Vendor_D,Bluedart,Delivered,0,3
534,2024-05-02,2024-05-10,Central,Toys,Vendor_D,Bluedart,Delayed,5,8
535,2024-04-10,2024-04-13,West,Electronics,Vendor_B,FedEx,Delivered,0,3
536,2024-04-06,2024-04-09,South,Clothing,Vendor_B,FedEx,Delivered,0,3
537,2024-04-03,2024-04-11,South,Clothing,Vendor_C,DHL,Delayed,5,8
538,2024-06-26,2024-06-29,North,Toys,Vendor_D,DHL,Delivered,0,3
539,2024-03-17,2024-03-27,North,Appliances,Vendor_D,FedEx,Delayed,7,10
540,2024-04-05,2024-04-08,Central,Appliances,Vendor_A,FedEx,Delivered,0,3
541,2024-05-25,2024-05-28,East,Appliances,Vendor_C,Delhivery,Delivered,0,3
542,2024-03-13,2024-03-23,Central,Appliances,Vendor_D,FedEx,Delayed,7,10
543,2024-02-09,2024-02-17,South,Appliances,Vendor_D,FedEx,Delayed,5,8
544,2024-04-11,2024-04-15,North,Toys,Vendor_C,DHL,Delayed,1,4
545,2024-01-11,2024-01-16,East,Furniture,Vendor_D,FedEx,Delayed,2,5
546,2024-02-05,2024-02-10,West,Furniture,Vendor_C,Delhivery,Delayed,2,5
547,2024-05-21,2024-05-24,South,Toys,Vendor_B,Delhivery,Delivered,0,3
548,2024-06-16,2024-06-29,East,Electronics,Vendor_B,FedEx,Delayed,10,13
549,2024-03-23,2024-04-05,West,Clothing,Vendor_A,Bluedart,Delayed,10,13
550,2024-02-27,2024-03-02,North,Clothing,Vendor_A,Delhivery,Delayed,1,4
551,2024-01-12,2024-01-16,East,Furniture,Vendor_D,Delhivery,Delayed,1,4
552,2024-06-04,2024-06-07,South,Furniture,Vendor_D,Delhivery,Delivered,0,3
553,2024-02-28,2024-03-09,Central,Appliances,Vendor_C,DHL,Delayed,7,10
554,2024-02-27,2024-03-03,North,Furniture,Vendor_A,Delhivery,Delayed,2,5
555,2024-01-06,2024-01-10,South,Clothing,Vendor_B,DHL,Delayed,1,4
556,2024-06-14,2024-06-27,North,Electronics,Vendor_D,Bluedart,Delayed,10,13
557,2024-06-06,2024-06-09,South,Furniture,Vendor_C,DHL,Delivered,0,3
558,2024-04-13,2024-04-19,West,Furniture,Vendor_B,Delhivery,Delayed,3,6
559,2024-03-22,2024-04-04,Central,Toys,Vendor_A,FedEx,Delayed,10,13
560,2024-05-22,2024-05-28,Central,Appliances,Vendor_C,DHL,Delayed,3,6
561,2024-06-04,2024-06-14,North,Furniture,Vendor_C,DHL,Delayed,7,10
562,2024-03-09,2024-03-14,South,Clothing,Vendor_B,FedEx,Delayed,2,5
563,2024-05-13,2024-05-19,South,Electronics,Vendor_D,DHL,Delayed,3,6
564,2024-03-14,2024-03-22,West,Electronics,Vendor_B,DHL,Delayed,5,8
565,2024-06-23,2024-06-27,Central,Toys,Vendor_C,DHL,Delayed,1,4
566,2024-02-27,2024-03-11,South,Furniture,Vendor_A,Delhivery,Delayed,10,13
567,2024-02-24,2024-02-29,Central,Clothing,Vendor_C,FedEx,Delayed,2,5
568,2024-02-12,2024-02-16,East,Toys,Vendor_C,DHL,Delayed,1,4
569,2024-03-19,2024-03-24,West,Electronics,Vendor_D,FedEx,Delayed,2,5
570,2024-06-19,2024-06-22,West,Clothing,Vendor_A,Delhivery,Delivered,0,3
571,2024-05-10,2024-05-18,North,Clothing,Vendor_B,Bluedart,Delayed,5,8
572,2024-03-14,2024-03-24,South,Furniture,Vendor_B,FedEx,Delayed,7,10
573,2024-04-11,2024-04-14,East,Electronics,Vendor_A,Delhivery,Delivered,0,3
574,2024-03-07,2024-03-10,Central,Clothing,Vendor_D,FedEx,Delivered,0,3
575,2024-02-20,2024-02-28,West,Toys,Vendor_D,Delhivery,Delayed,5,8
576,2024-04-01,2024-04-04,Central,Clothing,Vendor_C,FedEx,Delivered,0,3
577,2024-03-25,2024-04-07,South,Electronics,Vendor_A,Bluedart,Delayed,10,13
578,2024-02-23,2024-02-29,East,Clothing,Vendor_A,Delhivery,Delayed,3,6
579,2024-05-19,2024-05-24,South,Electronics,Vendor_A,DHL,Delayed,2,5
580,2024-03-15,2024-03-28,Central,Appliances,Vendor_C,Delhivery,Delayed,10,13
581,2024-06-05,2024-06-11,West,Furniture,Vendor_B,Bluedart,Delayed,3,6
582,2024-04-01,2024-04-05,South,Clothing,Vendor_B,FedEx,Delayed,1,4
583,2024-05-17,2024-05-20,North,Furniture,Vendor_A,Delhivery,Delivered,0,3
584,2024-06-09,2024-06-22,Central,Electronics,Vendor_A,FedEx,Delayed,10,13
585,2024-06-27,2024-06-30,North,Electronics,Vendor_D,Delhivery,Delivered,0,3
586,2024-04-04,2024-04-17,East,Toys,Vendor_B,Bluedart,Delayed,10,13
587,2024-06-22,2024-06-25,East,Toys,Vendor_A,DHL,Delivered,0,3
588,2024-05-20,2024-05-23,West,Electronics,Vendor_A,DHL,Delivered,0,3
589,2024-01-26,2024-01-29,West,Clothing,Vendor_B,DHL,Delivered,0,3
590,2024-05-07,2024-05-13,West,Furniture,Vendor_B,FedEx,Delayed,3,6
591,2024-05-16,2024-05-20,West,Furniture,Vendor_B,FedEx,Delayed,1,4
592,2024-01-22,2024-01-25,North,Appliances,Vendor_D,Bluedart,Delivered,0,3
593,2024-01-25,2024-02-07,North,Electronics,Vendor_C,Bluedart,Delayed,10,13
594,2024-04-10,2024-04-15,West,Electronics,Vendor_A,Bluedart,Delayed,2,5
595,2024-01-28,2024-02-02,East,Furniture,Vendor_D,FedEx,Delayed,2,5
596,2024-01-28,2024-01-31,North,Clothing,Vendor_B,DHL,Delivered,0,3
597,2024-03-15,2024-03-20,North,Furniture,Vendor_C,Bluedart,Delayed,2,5
598,2024-01-13,2024-01-21,West,Furniture,Vendor_D,Delhivery,Delayed,5,8
599,2024-04-21,2024-04-24,North,Clothing,Vendor_A,Bluedart,Delivered,0,3
600,2024-01-14,2024-01-24,Central,Toys,Vendor_B,Delhivery,Delayed,7,10
601,2024-03-20,2024-03-23,South,Toys,Vendor_D,FedEx,Delivered,0,3
602,2024-04-15,2024-04-18,North,Furniture,Vendor_C,FedEx,Delivered,0,3
603,2024-06-28,2024-07-11,Central,Appliances,Vendor_B,DHL,Delayed,10,13
604,2024-05-17,2024-05-20,West,Clothing,Vendor_D,DHL,Delivered,0,3
605,2024-06-22,2024-06-30,South,Appliances,Vendor_A,FedEx,Delayed,5,8
606,2024-06-06,2024-06-19,West,Toys,Vendor_B,FedEx,Delayed,10,13
607,2024-04-11,2024-04-15,East,Furniture,Vendor_A,Bluedart,Delayed,1,4
608,2024-05-21,2024-05-29,West,Clothing,Vendor_A,Delhivery,Delayed,5,8
609,2024-04-26,2024-05-06,North,Toys,Vendor_D,DHL,Delayed,7,10
610,2024-01-16,2024-01-19,North,Toys,Vendor_D,FedEx,Delivered,0,3
611,2024-05-18,2024-05-21,North,Appliances,Vendor_C,Bluedart,Delivered,0,3
612,2024-06-22,2024-07-02,East,Furniture,Vendor_A,Bluedart,Delayed,7,10
613,2024-04-11,2024-04-24,Central,Appliances,Vendor_D,DHL,Delayed,10,13
614,2024-06-15,2024-06-18,North,Clothing,Vendor_A,DHL,Delivered,0,3
615,2024-03-27,2024-04-01,Central,Appliances,Vendor_C,FedEx,Delayed,2,5
616,2024-01-06,2024-01-16,South,Toys,Vendor_A,DHL,Delayed,7,10
617,2024-05-07,2024-05-11,North,Toys,Vendor_B,Delhivery,Delayed,1,4
618,2024-02-23,2024-02-29,North,Toys,Vendor_A,FedEx,Delayed,3,6
619,2024-04-15,2024-04-28,South,Toys,Vendor_A,FedEx,Delayed,10,13
620,2024-05-14,2024-05-24,Central,Clothing,Vendor_B,Bluedart,Delayed,7,10
621,2024-01-13,2024-01-19,Central,Toys,Vendor_D,Bluedart,Delayed,3,6
622,2024-03-13,2024-03-19,East,Toys,Vendor_B,Bluedart,Delayed,3,6
623,2024-04-20,2024-05-03,East,Appliances,Vendor_C,Bluedart,Delayed,10,13
624,2024-02-07,2024-02-12,East,Clothing,Vendor_B,DHL,Delayed,2,5
625,2024-06-04,2024-06-10,Central,Toys,Vendor_D,DHL,Delayed,3,6
626,2024-04-26,2024-04-29,Central,Electronics,Vendor_A,Delhivery,Delivered,0,3
627,2024-02-02,2024-02-05,South,Furniture,Vendor_B,DHL,Delivered,0,3
